ID,Age,Gender,Tenure,Plan,Months To Contract End,ARPU,Churned
17562746,69.0,MALE,63.612903225,1000Mbps Fibre Broadband,-39.612903226,37.2905,0.0
14859824,52.0,MALE,45.967741935,1000Mbps Fibre Broadband,18.354838709,31.81,0.0
14859824,52.0,MALE,45.967741935,1000Mbps Fibre Broadband,18.354838709,31.81,0.0
13839089,57.0,MALE,57.741935483,1000Mbps Fibre Broadband,-1.935483871,31.32,0.0
15246230,41.0,FEMALE,85.548387096,1000Mbps Fibre Broadband,-28.580645162,37.38,1.0
13685246,55.0,MALE,21.677419354,1000Mbps Fibre Broadband,2.29032258,37.2905,0.0
13622125,41.0,MALE,46.032258064,1000Mbps Fibre Broadband,8.129032258,21.2857,0.0
13622125,41.0,MALE,46.032258064,1000Mbps Fibre Broadband,8.129032258,21.2857,0.0
18507400,57.0,FEMALE,52.677419354,1000Mbps Fibre Broadband,-5.516129033,36.08,0.0
18337717,39.0,MALE,54.225806451,1000Mbps Fibre Broadband,18.483870967,37.2905,0.0
17591546,42.0,MALE,63.451612903,1000Mbps Fibre Broadband,-27.322580646,46.6364,0.0
6590738,53.0,MALE,79.967741935,1000Mbps Fibre Broadband,6.516129032,31.32,0.0
6590738,53.0,MALE,79.967741935,1000Mbps Fibre Broadband,6.516129032,31.32,0.0
6140251,68.0,MALE,75.322580645,1000Mbps Fibre Broadband,0.806451612,31.32,0.0
19538936,55.0,MALE,44.677419354,1000Mbps Fibre Broadband,,0.0,0.0
20540471,58.0,FEMALE,31.451612903,1000Mbps Fibre Broadband,15.741935483,31.81,0.0
18890926,53.0,FEMALE,49.483870967,1000Mbps Fibre Broadband,-25.516129033,0.0,0.0
5720118,64.0,FEMALE,90.451612903,1000Mbps Fibre Broadband,16.193548387,31.81,0.0
5720118,64.0,FEMALE,90.451612903,1000Mbps Fibre Broadband,16.193548387,31.81,0.0
22303171,33.0,UNKNOWN,8.838709677,2000Mbps Fibre Broadband,15.129032258,58.785,0.0
13423035,42.0,MALE,55.677419354,1000Mbps Fibre Broadband,-31.70967742,27.9439,0.0
13423035,42.0,MALE,55.677419354,1000Mbps Fibre Broadband,-31.70967742,27.9439,0.0
13423035,42.0,MALE,55.677419354,1000Mbps Fibre Broadband,-31.70967742,27.9439,0.0
22609176,51.0,MALE,5.451612903,1000Mbps Fibre Broadband,18.516129032,27.15837,0.0
17652620,51.0,MALE,27.903225806,MaxInfinity 500Mbps,20.064516129,27.9439,0.0
17652620,51.0,MALE,27.903225806,MaxInfinity 500Mbps,20.064516129,27.9439,0.0
18700476,78.0,MALE,51.064516129,1000Mbps Fibre Broadband,-27.096774194,0.0,0.0
5835320,46.0,MALE,72.419354838,1000Mbps Fibre Broadband,-26.35483871,37.38,0.0
22912060,46.0,MALE,0.709677419,1000Mbps Fibre Broadband,23.258064516,5.0467,0.0
19757932,67.0,FEMALE,17.93548387,MaxInfinity 500Mbps,6.032258064,27.9439,0.0
6089003,48.0,MALE,80.483870967,1000Mbps Fibre Broadband,0.741935483,42.8978,0.0
6089003,48.0,MALE,80.483870967,1000Mbps Fibre Broadband,0.741935483,42.8978,0.0
13153271,60.0,MALE,87.516129032,1000Mbps Fibre Broadband,9.193548387,37.2905,0.0
19159123,47.0,FEMALE,47.29032258,1000Mbps Fibre Broadband,0.258064516,36.08,0.0
17406376,47.0,MALE,64.774193548,1000Mbps Fibre Broadband,-14.677419355,37.2905,0.0
17406376,47.0,MALE,64.774193548,1000Mbps Fibre Broadband,-14.677419355,37.2905,0.0
15047620,39.0,MALE,13.741935483,2000Mbps Fibre Broadband,10.225806451,48.99,0.0
21300676,53.0,MALE,22.677419354,1000Mbps Fibre Broadband,1.322580645,31.32,0.0
19020881,26.0,FEMALE,48.354838709,1000Mbps Fibre Broadband,0.64516129,42.8978,0.0
19020881,26.0,FEMALE,48.354838709,1000Mbps Fibre Broadband,0.64516129,42.8978,0.0
11533247,60.0,MALE,80.741935483,1000Mbps Fibre Broadband,-6.645161291,37.2905,0.0
21379157,47.0,MALE,21.677419354,MaxInfinity 500Mbps,2.29032258,32.9439,0.0
17759662,53.0,MALE,61.225806451,1000Mbps Fibre Broadband,9.354838709,53.32,0.0
20054337,33.0,FEMALE,38.451612903,1000Mbps Fibre Broadband,11.580645161,37.2905,0.0
20054337,33.0,FEMALE,38.451612903,1000Mbps Fibre Broadband,11.580645161,37.2905,0.0
6287006,58.0,MALE,79.967741935,1000Mbps Fibre Broadband,19.387096774,31.81,0.0
6287006,58.0,MALE,79.967741935,1000Mbps Fibre Broadband,19.387096774,31.81,0.0
5683877,65.0,MALE,72.064516129,1000Mbps Fibre Broadband,-0.387096775,37.2905,0.0
6386368,46.0,MALE,74.193548387,1000Mbps Fibre Broadband,8.354838709,41.0652,0.0
16250759,57.0,FEMALE,74.838709677,1000Mbps Fibre Broadband,19.677419354,37.2905,0.0
5687717,67.0,MALE,82.93548387,1000Mbps Fibre Broadband,5.548387096,36.08,0.0
5687717,67.0,MALE,82.93548387,1000Mbps Fibre Broadband,5.548387096,36.08,0.0
22558535,46.0,MALE,6.161290322,2000Mbps Fibre Broadband,17.806451612,50.23944,0.0
6376768,46.0,MALE,64.741935483,MaxInfinity 500Mbps Speedboost,-67.129032259,27.9444,0.0
17848703,59.0,MALE,59.93548387,1000Mbps Fibre Broadband,12.741935483,37.2905,0.0
20231939,30.0,MALE,35.709677419,1000Mbps Fibre Broadband,13.774193548,39.7905,0.0
20231939,30.0,MALE,35.709677419,1000Mbps Fibre Broadband,13.774193548,39.7905,0.0
17648780,59.0,FEMALE,62.64516129,1000Mbps Fibre Broadband,4.387096774,26.92272,0.0
5733078,59.0,MALE,9.225806451,2000Mbps Fibre Broadband,14.741935483,48.99,0.0
21281715,74.0,FEMALE,22.838709677,1000Mbps Fibre Broadband,,21.2857,0.0
21281715,74.0,FEMALE,22.838709677,1000Mbps Fibre Broadband,,21.2857,0.0
21281715,74.0,FEMALE,22.838709677,1000Mbps Fibre Broadband,,21.2857,0.0
15001299,35.0,FEMALE,87.677419354,1000Mbps Fibre Broadband,4.225806451,31.32,0.0
16185238,46.0,MALE,75.612903225,1000Mbps Fibre Broadband,15.29032258,37.2905,0.0
16185238,46.0,MALE,75.612903225,1000Mbps Fibre Broadband,15.29032258,37.2905,0.0
18678876,68.0,MALE,51.225806451,1000Mbps Fibre Broadband,17.322580645,31.81,0.0
17328375,39.0,MALE,65.451612903,1000Mbps Fibre Broadband,7.806451612,31.32,0.0
20081697,33.0,UNKNOWN,38.0,1000Mbps Fibre Broadband,-14.032258065,34.92,0.0
5765238,62.0,FEMALE,75.354838709,1000Mbps Fibre Broadband,-30.483870968,37.38,0.0
13876882,65.0,MALE,76.387096774,1000Mbps Fibre Broadband,5.548387096,36.08,0.0
14410170,55.0,MALE,51.064516129,1000Mbps Fibre Broadband,2.29032258,36.08,0.0
20746470,49.0,MALE,28.806451612,1000Mbps Fibre Broadband,0.161290322,41.32,0.0
20746470,49.0,MALE,28.806451612,1000Mbps Fibre Broadband,0.161290322,41.32,0.0
6063046,63.0,MALE,48.838709677,1000Mbps Fibre Broadband,14.870967741,39.32,0.0
6063046,63.0,MALE,48.838709677,1000Mbps Fibre Broadband,14.870967741,39.32,0.0
20373504,53.0,FEMALE,33.193548387,1000Mbps Fibre Broadband,13.93548387,37.2905,0.0
20098940,56.0,MALE,14.0,2000Mbps Fibre Broadband,9.967741935,48.99,0.0
20872712,34.0,MALE,27.29032258,1000Mbps Fibre Broadband,20.064516129,37.2905,0.0
18931562,65.0,MALE,49.0,1000Mbps Fibre Broadband,15.774193548,36.4735,0.0
16872091,41.0,MALE,47.483870967,1000Mbps Fibre Broadband,2.258064516,36.08,0.0
21455201,50.0,MALE,20.709677419,2000Mbps Fibre Broadband,3.258064516,53.99,0.0
19831576,64.0,MALE,41.709677419,1000Mbps Fibre Broadband,-7.419354839,36.08,0.0
19340289,55.0,MALE,46.096774193,1000Mbps Fibre Broadband,13.709677419,31.32,0.0
18676919,83.0,MALE,51.225806451,1000Mbps Fibre Broadband,-27.258064517,0.0,0.0
18068269,46.0,MALE,57.483870967,1000Mbps Fibre Broadband,-10.516129033,40.094,0.0
21594403,56.0,UNKNOWN,18.709677419,2000Mbps Fibre Broadband,5.258064516,48.99,0.0
6632575,63.0,MALE,67.29032258,1000Mbps Fibre Broadband,-0.451612904,31.32,0.0
19449010,28.0,FEMALE,45.29032258,1000Mbps Fibre Broadband,-2.322580646,31.32,0.0
18529796,53.0,MALE,52.451612903,1000Mbps Fibre Broadband,-28.483870968,37.2905,0.0
22507857,43.0,MALE,6.806451612,2000Mbps Fibre Broadband,17.161290322,58.785,0.0
15463990,60.0,MALE,51.096774193,1000Mbps Fibre Broadband,19.161290322,37.2905,0.0
6569454,63.0,MALE,66.258064516,1000Mbps Fibre Broadband,-42.290322581,37.2905,0.0
17414499,52.0,FEMALE,49.161290322,1000Mbps Fibre Broadband,3.64516129,31.32,0.0
14101489,52.0,MALE,31.387096774,1000Mbps Fibre Broadband,-7.419354839,36.08,0.0
6335690,58.0,MALE,80.64516129,1000Mbps Fibre Broadband,-0.483870968,42.4126,0.0
19034284,61.0,MALE,48.258064516,1000Mbps Fibre Broadband,1.129032258,21.2857,0.0
19034284,61.0,MALE,48.258064516,1000Mbps Fibre Broadband,1.129032258,21.2857,0.0
14109649,59.0,FEMALE,72.225806451,1000Mbps Fibre Broadband,10.580645161,31.32,0.0
15804075,42.0,MALE,80.129032258,1000Mbps Fibre Broadband,7.806451612,31.32,0.0
14378933,50.0,MALE,24.580645161,MaxInfinity 500Mbps,22.354838709,27.9439,0.0
6000885,54.0,MALE,77.161290322,1000Mbps Fibre Broadband,-4.70967742,31.32,0.0
6000885,54.0,MALE,77.161290322,1000Mbps Fibre Broadband,-4.70967742,31.32,0.0
20439025,44.0,MALE,32.451612903,1000Mbps Fibre Broadband,6.64516129,31.32,0.0
14895901,51.0,MALE,88.806451612,1000Mbps Fibre Broadband,3.64516129,37.2905,0.0
5760401,48.0,MALE,90.387096774,1000Mbps Fibre Broadband,-16.838709678,37.2905,0.0
19344129,36.0,MALE,46.032258064,1000Mbps Fibre Broadband,-22.06451613,32.6168,0.0
5999925,56.0,MALE,40.29032258,1000Mbps Fibre Broadband,12.258064516,37.2905,0.0
14254611,66.0,MALE,52.838709677,1000Mbps Fibre Broadband,-4.290322581,36.08,0.0
6464332,65.0,MALE,54.741935483,MaxInfinity 1000Mbps Speedboost,-51.193548388,27.944,0.0
15292387,47.0,UNKNOWN,59.612903225,1000Mbps Fibre Broadband,17.064516129,31.81,0.0
6447052,50.0,MALE,16.419354838,2000Mbps Fibre Broadband,7.548387096,60.0826,0.0
20461346,53.0,MALE,32.096774193,1000Mbps Fibre Broadband,-8.129032259,36.08,0.0
20687669,56.0,MALE,29.612903225,1000Mbps Fibre Broadband,18.387096774,37.2905,0.0
14912221,64.0,MALE,25.129032258,2000Mbps Fibre Broadband,-1.161290323,48.99,0.0
5902244,43.0,MALE,2.838709677,2000Mbps Fibre Broadband,21.129032258,63.4205,0.0
5776962,60.0,MALE,80.483870967,1000Mbps Fibre Broadband,-20.419354839,34.92,0.0
17472820,57.0,MALE,63.967741935,1000Mbps Fibre Broadband,2.806451612,37.2905,0.0
17353298,43.0,MALE,65.096774193,1000Mbps Fibre Broadband,9.741935483,31.32,0.0
5745041,67.0,MALE,93.29032258,1000Mbps Fibre Broadband,-22.516129033,37.2905,0.0
13866765,49.0,MALE,48.806451612,1000Mbps Fibre Broadband,8.419354838,36.08,0.0
19062604,70.0,FEMALE,48.032258064,1000Mbps Fibre Broadband,1.870967741,21.2857,0.0
19102205,43.0,MALE,47.741935483,1000Mbps Fibre Broadband,-23.774193549,21.2857,0.0
19102205,43.0,MALE,47.741935483,1000Mbps Fibre Broadband,-23.774193549,21.2857,0.0
18003708,61.0,FEMALE,58.032258064,MaxInfinity 500Mbps,-4.838709678,27.9439,0.0
6651295,56.0,FEMALE,45.677419354,1000Mbps Fibre Broadband,14.580645161,31.32,0.0
6651295,56.0,FEMALE,45.677419354,1000Mbps Fibre Broadband,14.580645161,31.32,0.0
6651295,56.0,FEMALE,45.677419354,1000Mbps Fibre Broadband,14.580645161,31.32,0.0
12832829,45.0,MALE,58.806451612,1000Mbps Fibre Broadband,18.967741935,45.094,0.0
6967261,38.0,MALE,81.0,1000Mbps Fibre Broadband,-28.645161291,37.38,0.0
18787921,48.0,MALE,50.419354838,1000Mbps Fibre Broadband,-2.483870968,37.2905,0.0
5811403,49.0,MALE,80.580645161,1000Mbps Fibre Broadband,3.064516129,36.08,0.0
12007578,48.0,FEMALE,87.225806451,1000Mbps Fibre Broadband,5.838709677,26.92272,0.0
17712225,64.0,MALE,61.903225806,1000Mbps Fibre Broadband,2.612903225,31.32,1.0
20870193,42.0,MALE,27.322580645,1000Mbps Fibre Broadband,-3.35483871,37.2905,0.0
13891367,44.0,FEMALE,51.806451612,1000Mbps Fibre Broadband,-27.838709678,37.38,0.0
6049007,59.0,MALE,88.64516129,1000Mbps Fibre Broadband,17.419354838,34.81,0.0
16589248,58.0,MALE,70.709677419,1000Mbps Fibre Broadband,-27.322580646,37.38,0.0
13734164,50.0,FEMALE,78.354838709,1000Mbps Fibre Broadband,18.709677419,31.81,0.0
17785906,56.0,MALE,60.741935483,1000Mbps Fibre Broadband,20.354838709,31.81,0.0
5715642,45.0,MALE,60.967741935,1000Mbps Fibre Broadband,-15.838709678,37.2905,0.0
5715642,45.0,MALE,60.967741935,1000Mbps Fibre Broadband,-15.838709678,37.2905,0.0
14951223,48.0,UNKNOWN,20.774193548,2000Mbps Fibre Broadband,3.193548387,48.99,0.0
6269570,59.0,MALE,51.612903225,1000Mbps Fibre Broadband,-27.645161291,37.38,0.0
10975562,48.0,FEMALE,67.677419354,1000Mbps Fibre Broadband,8.161290322,36.08,0.0
22087732,37.0,FEMALE,11.903225806,2000Mbps Fibre Broadband,12.064516129,48.99,0.0
22087732,37.0,FEMALE,11.903225806,2000Mbps Fibre Broadband,12.064516129,48.99,0.0
18841442,53.0,MALE,50.0,1000Mbps Fibre Broadband,2.451612903,31.32,0.0
18841442,53.0,MALE,50.0,1000Mbps Fibre Broadband,2.451612903,31.32,0.0
18835202,36.0,MALE,50.032258064,1000Mbps Fibre Broadband,-26.06451613,32.6168,0.0
18835202,36.0,MALE,50.032258064,1000Mbps Fibre Broadband,-26.06451613,32.6168,0.0
6080687,59.0,MALE,64.516129032,1000Mbps Fibre Broadband,10.451612903,31.32,0.0
14549937,38.0,UNKNOWN,44.419354838,1000Mbps Fibre Broadband,8.419354838,22.886,0.0
19633454,44.0,MALE,43.774193548,1000Mbps Fibre Broadband,2.451612903,36.08,0.0
11546531,65.0,FEMALE,60.483870967,1000Mbps Fibre Broadband,22.64516129,55.66142,0.0
11297887,51.0,MALE,47.870967741,1000Mbps Fibre Broadband,2.29032258,53.9904,0.0
6622856,47.0,MALE,6.419354838,2000Mbps Fibre Broadband,17.548387096,47.02,0.0
18408235,35.0,MALE,53.838709677,1000Mbps Fibre Broadband,2.903225806,22.3743,0.0
6455093,61.0,MALE,12.806451612,2000Mbps Fibre Broadband,11.161290322,48.99,0.0
20449707,34.0,MALE,32.29032258,1000Mbps Fibre Broadband,-8.322580646,32.6168,0.0
6074927,71.0,MALE,83.483870967,1000Mbps Fibre Broadband,15.129032258,31.32,0.0
22424937,35.0,MALE,7.806451612,1000Mbps Fibre Broadband,4.161290322,46.6364,0.0
22242294,40.0,MALE,9.483870967,2000Mbps Fibre Broadband,14.483870967,48.99,0.0
14423215,66.0,MALE,45.580645161,1000Mbps Fibre Broadband,-18.806451613,34.92,0.0
12307582,54.0,FEMALE,81.870967741,1000Mbps Fibre Broadband,-10.903225807,36.08,0.0
6467093,58.0,MALE,93.387096774,1000Mbps Fibre Broadband,22.580645161,60.20521,0.0
6467093,58.0,MALE,93.387096774,1000Mbps Fibre Broadband,22.580645161,60.20521,0.0
18271433,55.0,MALE,55.0,1000Mbps Fibre Broadband,-7.580645162,37.2905,0.0
13651843,53.0,FEMALE,78.677419354,1000Mbps Fibre Broadband,-6.225806452,37.2905,0.0
5854844,48.0,FEMALE,56.258064516,1000Mbps Fibre Broadband,4.870967741,36.08,1.0
22835823,37.0,MALE,1.967741935,2000Mbps Fibre Broadband,22.0,63.4206,0.0
19332970,92.0,FEMALE,46.129032258,1000Mbps Fibre Broadband,-22.161290323,21.2857,0.0
6153888,49.0,MALE,46.774193548,1000Mbps Fibre Broadband,-22.806451613,27.9439,0.0
19425371,42.0,MALE,45.451612903,1000Mbps Fibre Broadband,13.161290322,39.32,0.0
20851953,46.0,FEMALE,27.548387096,1000Mbps Fibre Broadband,23.806451612,0.0,0.0
14788260,60.0,FEMALE,60.612903225,1000Mbps Fibre Broadband,16.193548387,37.2905,0.0
6130848,71.0,MALE,7.258064516,2000Mbps Fibre Broadband,16.709677419,58.1126,0.0
18679200,67.0,MALE,51.225806451,1000Mbps Fibre Broadband,19.258064516,31.81,0.0
12881911,65.0,MALE,81.903225806,1000Mbps Fibre Broadband,-18.870967742,37.2905,0.0
6571735,82.0,MALE,57.580645161,1000Mbps Fibre Broadband,20.064516129,31.81,0.0
6100608,38.0,FEMALE,24.677419354,2000Mbps Fibre Broadband,20.967741935,47.02,0.0
22615260,48.0,MALE,5.387096774,1000Mbps Fibre Broadband R1,18.580645161,0.0,0.0
20828192,39.0,FEMALE,27.838709677,1000Mbps Fibre Broadband,-3.870967742,37.2905,0.0
20233703,40.0,FEMALE,35.709677419,1000Mbps Fibre Broadband,-11.741935484,32.6168,0.0
5794123,38.0,MALE,71.967741935,1000Mbps Fibre Broadband,20.129032258,0.0,0.0
5794123,38.0,MALE,71.967741935,1000Mbps Fibre Broadband,20.129032258,0.0,0.0
5794123,38.0,MALE,71.967741935,1000Mbps Fibre Broadband,20.129032258,0.0,0.0
6637192,43.0,MALE,70.193548387,1000Mbps Fibre Broadband,-2.70967742,31.32,0.0
19207144,62.0,MALE,47.0,1000Mbps Fibre Broadband,1.516129032,36.08,0.0
5923661,44.0,FEMALE,67.64516129,1000Mbps Fibre Broadband,-17.419354839,34.92,0.0
19309145,57.0,MALE,46.29032258,1000Mbps Fibre Broadband,5.741935483,36.08,0.0
19309145,57.0,MALE,46.29032258,1000Mbps Fibre Broadband,5.741935483,36.08,0.0
22642556,74.0,MALE,4.967741935,2000Mbps Fibre Broadband,19.0,47.02,0.0
16008135,51.0,MALE,54.741935483,MaxInfinity 1000Mbps Speedboost,-53.838709678,27.944,0.0
16008135,51.0,MALE,54.741935483,MaxInfinity 1000Mbps Speedboost,-53.838709678,27.944,0.0
16008135,51.0,MALE,54.741935483,MaxInfinity 1000Mbps Speedboost,-53.838709678,27.944,0.0
19540029,46.0,FEMALE,44.64516129,1000Mbps Fibre Broadband,-20.677419355,32.6168,0.0
5782539,67.0,MALE,15.516129032,1000Mbps Fibre Broadband R1,8.451612903,42.8972,0.0
11732950,51.0,MALE,11.93548387,2000Mbps Fibre Broadband,12.032258064,56.99,0.0
16489342,49.0,MALE,72.225806451,1000Mbps Fibre Broadband,0.93548387,37.2905,0.0
12203117,48.0,FEMALE,78.451612903,1000Mbps Fibre Broadband,-30.806451613,37.2905,1.0
14983319,60.0,FEMALE,50.774193548,1000Mbps Fibre Broadband,-26.806451613,37.2905,0.0
18744657,59.0,MALE,50.741935483,1000Mbps Fibre Broadband,19.322580645,31.81,0.0
14789156,49.0,MALE,90.322580645,1000Mbps Fibre Broadband,-8.677419355,36.08,0.0
20194279,60.0,FEMALE,36.161290322,1000Mbps Fibre Broadband,-12.193548388,36.08,0.0
15631329,49.0,MALE,82.0,1000Mbps Fibre Broadband,2.451612903,37.2905,0.0
18763377,64.0,FEMALE,50.612903225,1000Mbps Fibre Broadband,20.741935483,31.81,0.0
21955666,31.0,FEMALE,13.806451612,1000Mbps Fibre Broadband R1,10.161290322,56.9798,0.0
16531823,49.0,MALE,47.838709677,1000Mbps Fibre Broadband,5.322580645,48.3831,0.0
21910785,59.0,UNKNOWN,14.548387096,1000Mbps Fibre Broadband R1,9.419354838,42.8972,0.0
20305400,48.0,MALE,34.258064516,1000Mbps Fibre Broadband,13.193548387,31.32,0.0
11886072,51.0,MALE,69.903225806,1000Mbps Fibre Broadband,21.451612903,41.4735,0.0
11886072,51.0,MALE,69.903225806,1000Mbps Fibre Broadband,21.451612903,41.4735,0.0
21420697,34.0,MALE,21.193548387,1000Mbps Fibre Broadband,2.774193548,53.9904,0.0
17962725,51.0,MALE,58.548387096,1000Mbps Fibre Broadband,12.709677419,31.32,0.0
6362628,42.0,MALE,45.774193548,1000Mbps Fibre Broadband,-21.774193549,34.92,0.0
10833896,54.0,MALE,70.225806451,1000Mbps Fibre Broadband,-2.258064517,31.32,0.0
17980965,59.0,MALE,58.29032258,1000Mbps Fibre Broadband,-34.322580646,37.2905,0.0
19150743,40.0,MALE,47.387096774,1000Mbps Fibre Broadband,-23.419354839,0.0,0.0
19369386,123.0,MALE,45.870967741,1000Mbps Fibre Broadband,,0.0,0.0
21440138,57.0,MALE,20.93548387,2000Mbps Fibre Broadband,3.032258064,0.0,0.0
5701658,55.0,MALE,87.419354838,1000Mbps Fibre Broadband,15.129032258,39.32,0.0
21018931,52.0,UNKNOWN,25.580645161,1000Mbps Fibre Broadband,22.032258064,40.094,0.0
6223185,51.0,MALE,47.612903225,1000Mbps Fibre Broadband,20.032258064,31.81,0.0
12043034,41.0,MALE,58.129032258,1000Mbps Fibre Broadband,-10.129032259,40.094,0.0
15634689,42.0,MALE,47.93548387,1000Mbps Fibre Broadband,22.451612903,55.66142,0.0
5741498,49.0,FEMALE,78.516129032,1000Mbps Fibre Broadband,20.612903225,31.81,0.0
18271849,42.0,FEMALE,54.967741935,1000Mbps Fibre Broadband,-31.0,37.2905,0.0
13550497,73.0,MALE,83.612903225,1000Mbps Fibre Broadband,16.419354838,34.81,0.0
21634301,50.0,MALE,18.129032258,2000Mbps Fibre Broadband,5.838709677,62.401,0.0
21932865,32.0,MALE,14.193548387,1000Mbps Fibre Broadband R1,9.774193548,42.8972,0.0
13458576,52.0,FEMALE,58.612903225,1000Mbps Fibre Broadband,5.064516129,37.2905,0.0
18039286,38.0,MALE,14.096774193,2000Mbps Fibre Broadband,20.096774193,51.02,0.0
22569835,45.0,FEMALE,5.967741935,2000Mbps Fibre Broadband,18.0,50.23944,0.0
20659166,76.0,MALE,30.0,1000Mbps Fibre Broadband,18.193548387,36.08,0.0
19027381,106.0,MALE,48.29032258,1000Mbps Fibre Broadband,-24.322580646,0.0,0.0
18682976,61.0,MALE,51.161290322,1000Mbps Fibre Broadband,-4.0,36.08,0.0
21968146,42.0,MALE,13.612903225,1000Mbps Fibre Broadband R1,10.354838709,42.8972,0.0
6301907,46.0,FEMALE,55.483870967,MaxInfinity 1000Mbps Speedboost,-53.129032259,27.8965,0.0
15526687,64.0,MALE,53.387096774,1000Mbps Fibre Broadband,-7.645161291,36.08,0.0
15526687,64.0,MALE,53.387096774,1000Mbps Fibre Broadband,-7.645161291,36.08,0.0
18860578,45.0,FEMALE,49.709677419,MaxInfinity 500Mbps,-25.741935484,30.4439,0.0
6502790,51.0,MALE,54.516129032,1000Mbps Fibre Broadband,15.193548387,31.32,0.0
6318227,59.0,FEMALE,81.419354838,1000Mbps Fibre Broadband,-1.0,31.32,0.0
19190583,55.0,MALE,47.129032258,1000Mbps Fibre Broadband,15.580645161,31.81,0.0
17860616,85.0,FEMALE,59.774193548,1000Mbps Fibre Broadband,20.677419354,31.81,0.0
18884952,55.0,FEMALE,49.516129032,1000Mbps Fibre Broadband,23.774193548,0.0,0.0
20447376,34.0,MALE,32.322580645,MaxInfinity 500Mbps,-8.35483871,27.9439,0.0
6061076,55.0,FEMALE,47.354838709,1000Mbps Fibre Broadband,-23.387096775,37.38,0.0
18840071,56.0,MALE,50.0,1000Mbps Fibre Broadband,-1.935483871,37.2905,0.0
17787895,53.0,FEMALE,60.709677419,1000Mbps Fibre Broadband,-36.741935484,37.2905,0.0
6649325,70.0,MALE,63.451612903,1000Mbps Fibre Broadband,7.741935483,37.2905,0.0
6649325,70.0,MALE,63.451612903,1000Mbps Fibre Broadband,7.741935483,37.2905,0.0
18992233,73.0,MALE,48.580645161,1000Mbps Fibre Broadband,-0.612903226,21.2857,0.0
21334669,45.0,FEMALE,22.193548387,1000Mbps Fibre Broadband,1.774193548,42.8978,0.0
19923208,34.0,MALE,40.419354838,MaxInfinity 500Mbps,-16.451612904,27.9439,0.0
15829945,43.0,MALE,79.838709677,1000Mbps Fibre Broadband,-1.838709678,31.32,0.0
14567286,49.0,MALE,66.580645161,1000Mbps Fibre Broadband,17.419354838,31.81,0.0
22255323,38.0,MALE,9.354838709,2000Mbps Fibre Broadband,14.612903225,48.99,0.0
21818517,65.0,FEMALE,15.741935483,1000Mbps Fibre Broadband,8.225806451,26.92272,0.0
20386655,43.0,MALE,33.0,1000Mbps Fibre Broadband,12.548387096,37.2905,0.0
17417809,49.0,MALE,64.64516129,1000Mbps Fibre Broadband,15.225806451,37.2905,0.0
5956434,65.0,MALE,66.967741935,MaxInfinity 500Mbps Speedboost,-59.806451613,27.9444,0.0
16622917,60.0,FEMALE,25.64516129,2000Mbps Fibre Broadband,22.451612903,63.4205,0.0
22916293,43.0,MALE,0.677419354,UltraSpeed,23.29032258,105.7144,0.0
6149157,57.0,MALE,82.161290322,1000Mbps Fibre Broadband,4.29032258,39.08,0.0
6985570,54.0,MALE,43.161290322,1000Mbps Fibre Broadband,-19.193548388,34.92,0.0
15697463,54.0,MALE,54.677419354,1000Mbps Fibre Broadband,22.225806451,31.81,0.0
14352003,40.0,MALE,79.64516129,1000Mbps Fibre Broadband,2.838709677,37.2905,0.0
11234835,35.0,UNKNOWN,70.580645161,1000Mbps Fibre Broadband,-10.516129033,40.094,0.0
17816215,35.0,MALE,43.0,1000Mbps Fibre Broadband,-19.032258065,37.2897,0.0
16648118,57.0,MALE,69.774193548,1000Mbps Fibre Broadband,-17.419354839,34.92,0.0
6215638,44.0,MALE,50.64516129,1000Mbps Fibre Broadband,22.548387096,59.06926,0.0
18158941,56.0,FEMALE,56.387096774,1000Mbps Fibre Broadband,16.096774193,37.2905,0.0
14849530,44.0,MALE,89.322580645,1000Mbps Fibre Broadband,15.93548387,37.2905,0.0
19046234,78.0,UNKNOWN,48.161290322,1000Mbps Fibre Broadband,-1.967741936,21.2857,0.0
19361839,69.0,MALE,45.93548387,1000Mbps Fibre Broadband,4.516129032,37.2905,0.0
17878856,61.0,MALE,59.516129032,1000Mbps Fibre Broadband,0.0,40.094,0.0
6534123,57.0,MALE,54.967741935,MaxInfinity 1000Mbps Speedboost,-56.774193549,27.8965,0.0
15463940,52.0,FEMALE,12.774193548,2000Mbps Fibre Broadband,11.193548387,51.98,0.0
6305400,44.0,FEMALE,86.709677419,1000Mbps Fibre Broadband,-28.35483871,37.2905,0.0
11179874,58.0,FEMALE,8.29032258,2000Mbps Fibre Broadband,15.677419354,47.02,0.0
5797552,54.0,MALE,55.483870967,MaxInfinity 1000Mbps Speedboost,-58.967741936,27.8965,0.0
20012729,38.0,FEMALE,39.096774193,1000Mbps Fibre Broadband,11.580645161,48.3831,0.0
13623831,57.0,MALE,47.387096774,1000Mbps Fibre Broadband,0.516129032,36.08,0.0
5834273,65.0,FEMALE,58.322580645,1000Mbps Fibre Broadband,-3.451612904,31.32,0.0
19216877,68.0,MALE,46.903225806,1000Mbps Fibre Broadband,3.387096774,36.08,0.0
6226439,55.0,MALE,49.129032258,1000Mbps Fibre Broadband,22.677419354,54.52548,0.0
18615668,40.0,FEMALE,28.64516129,2000Mbps Fibre Broadband,20.612903225,75.5327,0.0
